community_names	year	month	pce_rate	fuel_price	diesel_efficiency	peak_consumption_kw	residential_kwh_sold	commercial_kwh_sold	community_kwh_sold	government_kwh_sold
Goodnews Bay	2019	2	0.3032	3.0556	13.89254244573394	0	36012	4248	10761	12527
Goodnews Bay	2019	3	0.3032	3.0556	13.62623355263158	0	36962	4582	9669	11538
Goodnews Bay	2019	4	0.3032	3.0556	13.95843307943417	0	35411	4701	9215	11698
Goodnews Bay	2019	5	0.3032	3.0556	13.75224798864174	0	32411	4158	9231	9420
Goodnews Bay	2019	6	0.3032	3.0556	13.69446962828649	0	30916	4084	7871	3196
Goodnews Bay	2019	7	0.3032	0	13.45056246299585	0	28256	4059	7650	3015
Goodnews Bay	2019	8	0.3061	0	13.17841119028767	0	28665	4117	7617	6706
Goodnews Bay	2019	9	0.3061	0	14.22122503926408	0	35989	4632	9024	9822
Goodnews Bay	2019	10	0.3061	0	13.96006426440211	0	34049	3968	8968	11827
Goodnews Bay	2019	11	0.3061	0	14.48568155784651	0	33613	3903	9476	11569
Goodnews Bay	2019	12	0.3061	0	8.591864560845359	0	42174	4777	11416	13818
Grayling	2019	1	0.3165	3.0387	14.56524789522919	0	22155	3183	18511	14242
Grayling	2019	2	0.3165	3.0387	13.7532667179093	0	19301	2743	16559	11225
Grayling	2019	3	0.3165	3.0387	13.37371512481645	0	20785	3067	18055	9531
Grayling	2019	4	0.3165	3.0387	13.71680981595092	0	20370	3186	18374	10701
Grayling	2019	5	0.3165	3.0387	13.18305672529106	0	20719	3549	17958	7973
Grayling	2019	6	0.3165	3.0387	13.60244470314319	0	18823	3582	16713	4892
Grayling	2019	7	0.3165	0	13.4310740953475	0	19613	3960	16057	3963
Grayling	2019	8	0.3194	0	13.36658725431805	0	17178	3248	16553	4761
Grayling	2019	9	0.3194	0	13.20727918331114	0	21621	3616	18892	9554
Grayling	2019	10	0.3194	0	13.69896030245747	0	20948	3330	18550	8868
Grayling	2019	11	0.3194	0	14.1410352588147	0	21247	3253	18525	9221
Grayling	2019	12	0.3194	0	11.0015870216893	0	24042	3581	20908	9067
Gustavus	2019	1	0.1352	3.95		365	108500	27485	3503	22228
Gustavus	2019	2	0.1352	3.95	13.12909567496724	365	102425	26994	3545	20974
Gustavus	2019	3	0.1352	3.95	14.10136327185245	303	92300	28717	3053	17732
Gustavus	2019	4	0.0471	3.94		318	93130	27044	2989	17170
Gustavus	2019	5	0.0471	3.94	14.68807339449541	335	95811	32936	2413	16795
Gustavus	2019	6	0.0471	3.94	16.92727272727273	405	106140	58839	2330	12593
Gustavus	2019	7	0.0944	3.91	13.32172739541161	418	110732	61128	2233	11399
Gustavus	2019	8	0.0944	3.91	13.65547024952015	396	114709	65872	2404	12846
Gustavus	2019	9	0.0944	3.91	14.62818336162988	396	110171	53496	2666	16657
Gustavus	2019	10	0.148	3.7786	12.12121212121212	321	86836	27975	2679	15156
Gustavus	2019	11	0.148	3.7786		333	97039	32907	3174	18136
Gustavus	2019	12	0.148	3.7786		333	99714	28096	3295	21148
Haines, Covenant Life	2019	1	0.0176	3	13.2972027972028	2683	556872	517940	99787	107162
Haines, Covenant Life	2019	2	0.0246	3	7	2663	520739	543605	98901	117258
Haines, Covenant Life	2019	3	0.0246	3	13.30089820359281	2412	449436	496816	86843	100314
Haines, Covenant Life	2019	4	0.0246	3	13.29478458049887	2174	411764	391031	82508	82811
Haines, Covenant Life	2019	5	0.0182	2.6	10.55749128919861	2186	427531	425437	79371	88179
Haines, Covenant Life	2019	6	0.0182	2.6	12.17991631799163	2178	397182	392800	73450	68913
Haines, Covenant Life	2019	7	0.0013	2.85	14.04643628509719	2150	401727	459696	74917	78823
Haines, Covenant Life	2019	8	0.0013	2.85	13.92430060340099	2289	411299	525919	79185	82794
Haines, Covenant Life	2019	9	0.0013	2.85	10.88652482269504	2162	407315	514588	80559	88824
Haines, Covenant Life	2019	10	0.0157	3	13.76846117198666	1963	420601	485849	81931	87197
Haines, Covenant Life	2019	11	0.0157	3	13.51786781403131	2313	471804	482167	90913	97075
Haines, Covenant Life	2019	12	0.0157	3	7.765188834154351	2428	512674	473083	102619	100738
Healy Lake	2019	1	0.4966	3.3	8.551362683438155	14	956	1343	3865	0
Healy Lake	2019	2	0.4966	3.3	9.822804314329739	17	1092	1176	4821	0
Healy Lake	2019	3	0.4966	3.3	9.178353658536585	17	1346	1083	3163	0
Healy Lake	2019	4	0.4956	4	7.517482517482518	9	857	707	2025	0
Healy Lake	2019	5	0.4956	4	6.88953488372093	8	807	663	1778	0
Healy Lake	2019	6	0.4956	4	8.352713178294573	10	951	551	1916	0
Healy Lake	2019	7	0.6064	4	8.425566343042071	11	1287	730	2910	0
Healy Lake	2019	8	0.6064	4	10.04639175257732	13	1306	589	3252	0
Healy Lake	2019	9	0.6064	4	8.698507462686567	13	1913	684	2403	0
Healy Lake	2019	10	0.4388	3.6	8.855013550135501	14	1742	1157	2980	0
Healy Lake	2019	11	0.4388	3.6	8.978003384094755	13	1088	1337	2569	0
Healy Lake	2019	12	0.4388	3.6	6.733333333333333	17	1428	1463	2818	0
Hollis	2019	1	0.0367	3		0	60800	71705	253	3774
Hollis	2019	2	0.0367	3		0	68463	79571	300	4333
Hollis	2019	3	0.0367	3		0	61260	80450	259	3518
Hollis	2019	4	0.0305	2.67		0	53933	86457	288	3342
Hollis	2019	5	0.0305	2.67		0	47212	72357	258	3530
Hollis	2019	6	0.0305	2.67		0	46983	80050	257	3903
Hollis	2019	7	0.0035	2.7062		0	42008	109352	229	2809
Hollis	2019	8	0.0035	2.7062		0	45328	121745	247	3293
Hollis	2019	9	0.0035	2.7062		0	47969	100894	257	3585
Hollis	2019	10	0.0207	2.6		0	49379	98830	252	3481
Hollis	2019	11	0.0207	2.6		0	58567	131691	282	3838
Hollis	2019	12	0.0207	2.6		0	59955	158729	245	4173
Holy Cross	2019	1	0.3073	2.9621	14.00977517106549	0	25578	0	18348	11067
Holy Cross	2019	2	0.3073	2.9621	13.8099915801291	0	20851	0	16333	9947
Holy Cross	2019	3	0.3073	2.9621	13.60606896551724	0	20500	0	16394	10373
Holy Cross	2019	4	0.3073	2.9621	13.2088	0	21143	0	16418	10244
Holy Cross	2019	5	0.3073	2.9621	12.88366197183099	0	21404	0	15766	6409
Holy Cross	2019	6	0.3073	2.9621	12.56964006259781	0	21006	0	13247	3978
Holy Cross	2019	7	0.3073	0	12.41084558823529	0	22385	0	12819	3702
Holy Cross	2019	8	0.3102	0	12.67194341529134	0	19825	0	12243	3873
Holy Cross	2019	9	0.3102	0	13.09753511794328	0	25484	0	14638	7029
Holy Cross	2019	10	0.3102	0	13.08117062396466	0	21782	0	15789	7583
Holy Cross	2019	11	0.3102	0	12.68366821226172	0	20290	0	18680	7972
Holy Cross	2019	12	0.3102	0	6.482822352685367	0	24999	0	22415	9310
Hoonah	2019	1	0.3644	2.9396	14.84544665202513	562	152807	106634	71887	15953
Hoonah	2019	2	0.3644	2.9396	15.09478606499883	577	140930	111193	70000	15153
Hoonah	2019	3	0.3644	2.9396	13.63802166294998	613	126573	107593	64563	13360
Hoonah	2019	4	0.3144	2.6861	15.30254644743871	519	131544	124822	62174	13430
Hoonah	2019	5	0.3384	2.6861	14.49575265129531	663	125570	145103	52061	11920
Hoonah	2019	6	0.3384	2.6861	14.35316714344095	605	123007	155635	46362	11244
Hoonah	2019	7	0.3352	2.7323	14.24857954545454	686	134217	171531	46384	10477
Hoonah	2019	8	0.3352	2.7323	14.38865401987353	646	131578	189632	48825	11008
Hoonah	2019	9	0.3352	2.7323	13.52307692307692	727	137514	185560	52913	10760
Hoonah	2019	10	0.3352	2.7323	17.48760721280475	608	136757	141999	56348	11002
Hoonah	2019	11	0.3854	2.6725	14.04989042155472	598	158521	108351	64220	13112
Hoonah	2019	12	0.3854	2.6725	14.57609710550887	581	164352	123402	54670	13904
Hooper Bay	2019	1	0.2759	3.0979	13.71941662126483	0	143211	35788	86984	71269
Hooper Bay	2019	2	0.2759	3.0979	12.38921520999867	0	119309	26813	62045	58206
Hooper Bay	2019	3	0.2759	3.0979	13.96337663582762	0	114901	31955	74151	68880
Hooper Bay	2019	4	0.2759	3.0979	14.3267109269705	0	107452	30384	72832	70570
Hooper Bay	2019	5	0.2759	3.0979	13.65741723527925	0	97947	30709	65268	61873
Hooper Bay	2019	6	0.2759	3.0979	13.64778058462649	0	83232	29826	59643	45064
Hooper Bay	2019	7	0.2759	0	11.57560369510021	0	78438	31589	58518	44908
Hooper Bay	2019	8	0.2787	0	10.99646496153046	0	78903	31078	59838	46366
Hooper Bay	2019	9	0.2787	0	12.41599912213322	0	94309	32128	68501	64435
Hooper Bay	2019	10	0.2787	0	13.56134986693845	0	102037	31080	72517	64170
Hooper Bay	2019	11	0.2787	0	13.18397882258157	0	112240	31260	73922	65989
Hooper Bay	2019	12	0.2787	0	31.08327109783421	0	142154	37437	85081	74133
Hughes	2019	1	0.5198	5.1917	11.42916775371772	104	18468	12108	6733	2061
Hughes	2019	2	0.5198	5.1919	11.07849212496773	160	17312	10924	6532	1591
Hughes	2019	3	0.5198	5.1919	0	97	15529	10754	6529	1210
Hughes	2019	4	0.5198	5.1919	12.00802825947335	98	14031	10464	6132	868
Hughes	2019	5	0.5198	5.0599	12.82932692307692	154	14035	11128	6804	180
Hughes	2019	6	0.519	5.0599	0	92	13383	12490	5425	24
Hughes	2019	7	0.519	5.0599	11.02482369534556	158	13792	12000	4496	43
Hughes	2019	8	0.519	5.0599	0	96	9456	9532	4687	37
Hughes	2019	9	0.519	5.0599	11.09504132231405	107	13240	11345	5062	59
Hughes	2019	10	0.519	5.0121	10.80011261261261	95	13239	11249	6638	572
Hughes	2019	11	0.519	5.0121	11.77545404512933	104	16831	11329	7262	1956
Hughes	2019	12	0.519	5.0121	11.74592130518234	118	19764	12374	7820	2069
Huslia	2019	1	0.3288	3.2525	14.20844612885761	0	45253	0	23000	30299
Huslia	2019	2	0.3288	3.2525	14.67981438515081	0	37307	0	19733	27879
Huslia	2019	3	0.3288	3.2525	14.67286559594252	0	36882	0	19341	26229
Huslia	2019	4	0.3288	3.2525	14.61780104712042	0	40501	0	18768	25311
Huslia	2019	5	0.3288	3.2525	14.23054803788904	0	39014	0	17584	19929
Huslia	2019	6	0.3288	3.2525	14.18382780686446	0	39160	0	14331	16069
Huslia	2019	7	0.3288	0	14.25094753640535	0	37560	0	13815	12986
Huslia	2019	8	0.3316	0	14.84568549233676	0	32482	0	11846	19055
Huslia	2019	9	0.3316	0	13.79211590296496	0	40204	0	14534	21018
Huslia	2019	10	0.3316	0	14.18589428898707	0	39968	0	17469	23089
Huslia	2019	11	0.3316	0	13.71798925071135	0	37562	0	18933	25025
Huslia	2019	12	0.3316	0	16.04384069157147	0	46048	0	22581	29671
Hydaburg	2019	1	0.0367	3		0	66181	42538	15798	32293
Hydaburg	2019	2	0.0367	3		0	66710	43826	18780	39276
Hydaburg	2019	3	0.0367	3		0	56522	37253	15679	34479
Hydaburg	2019	4	0.0305	2.67		0	59819	34522	13298	37675
Hydaburg	2019	5	0.0305	2.67		0	55311	30099	11103	34824
Hydaburg	2019	6	0.0305	2.67		0	52026	27077	9184	26949
Hydaburg	2019	7	0.0035	2.7062		0	47917	25503	8510	22360
Hydaburg	2019	8	0.0035	2.7062		0	51817	28325	9546	22464
Hydaburg	2019	9	0.0035	2.7062		0	51393	31687	8838	30034
Hydaburg	2019	10	0.0207	2.6		0	51421	36836	9275	28963
Hydaburg	2019	11	0.0207	2.6		0	61257	43301	11458	33269
Hydaburg	2019	12	0.0207	2.6		0	64658	46112	12550	33346
Igiugig	2019	1	0.6215	6	12.99677419354839	85	9781	6077	8534	1635
Igiugig	2019	2	0.6215	6	13.19895536562203	79	8139	5247	7543	989
Igiugig	2019	3	0.6215	6	12.62660550458716	71	8317	5569	7866	656
Igiugig	2019	4	0.6215	6	12.910751565762	72	7743	5191	5979	599
Igiugig	2019	5	0.6215	6	12.68397033656589	69	6571	5030	5459	697
Igiugig	2019	6	0.6215	6	13.25284090909091	66	6229	6650	5076	689
Igiugig	2019	7	0.6207	6	13.31594936708861	89	7025	7601	5277	652
Igiugig	2019	8	0.6207	6	13.6414994720169	97	7464	6744	5790	481
Igiugig	2019	9	0.6207	6	13.5125	71	7467	7120	4711	482
Igiugig	2019	10	0.6207	6	13.49137931034483	84	7707	7546	5718	548
Igiugig	2019	11	0.6207	6	13.50693374422188	81	7929	7532	5890	668
Igiugig	2019	12	0.6207	6	13.19585849870578	77	9339	7091	8005	1363
Iliamna, Newhalen, Nondalton	2019	1	0.3793	4.6653	13.25626204238921	741	71582	147676	33645	31714
Iliamna, Newhalen, Nondalton	2019	2	0.3793	4.6653	13.025	755	59846	131232	26737	26755
Iliamna, Newhalen, Nondalton	2019	3	0.3793	4.6653	13.44983818770227	684	64246	143204	29396	25898
Iliamna, Newhalen, Nondalton	2019	4	0.3793	4.7818		607	59462	113088	26523	23515
Iliamna, Newhalen, Nondalton	2019	5	0.3793	4.7818		500	59322	110875	26815	21858
Iliamna, Newhalen, Nondalton	2019	6	0.3793	4.6653	12.90476190476191	568	54844	100223	27095	20808
Iliamna, Newhalen, Nondalton	2019	7	0.3786	4.6633		544	58880	113583	28063	13335
Iliamna, Newhalen, Nondalton	2019	8	0.3786	4.6633	13.09236947791165	560	55341	116283	26287	14477
Iliamna, Newhalen, Nondalton	2019	9	0.3786	4.6633	12.96472831267874	621	60657	158297	27503	14368
Iliamna, Newhalen, Nondalton	2019	10	0.3786	4.6633	12.7536231884058	652	61662	145953	30733	22760
Iliamna, Newhalen, Nondalton	2019	11	0.3786	4.6633	13.33333333333333	770	62923	178521	27905	16003
Iliamna, Newhalen, Nondalton	2019	12	0.3786	4.6633	26.62650602409639	745	70969	197393	34677	20793
Kake	2019	1	0.3644	2.9396	17.95757889291257	293	91847	70185	18952	5643
Kake	2019	2	0.3644	2.9396	17.14597077244259	365	78835	68701	17693	6161
Kake	2019	3	0.3644	2.9396	15.94075785582255	346	72457	59019	14737	5765
Kake	2019	4	0.3144	2.6861	14.71797263681592	336	73543	65487	15420	5963
Kake	2019	5	0.3384	2.6861	16.16080169945507	328	66693	62984	13708	5464
Kake	2019	6	0.3384	2.6861	14.82325141776938	300	73038	63847	12810	4084
Kake	2019	7	0.3352	2.7323	13.33056465138567	204	68876	56061	12211	4615
Kake	2019	8	0.3352	2.7323	13.20555218446602	235	71102	64564	12704	4979
Kake	2019	9	0.3352	2.7323	16.54984731453206	312	72346	69320	14288	4274
Kake	2019	10	0.3352	2.7323	15.98874759857287	352	66631	65476	14126	3319
Kake	2019	11	0.3854	2.6725	16.17189267819622	394	78057	75487	16286	4576
Kake	2019	12	0.3854	2.6725	13.89605901508606	396	82330	73802	16152	5528
Kaktovik	2019	1	0	3.3266	14.18502021733637	790	78287	282332	11895	56640
Kaktovik	2019	2	0	3.3266	14.9744062008365	722	66074	233278	8515	51567
Kaktovik	2019	3	0	3.3266	0	733	122763	250250	8183	55563
Kaktovik	2019	4	0	3.3266	13.83191489361702	670	60042	245275	5961	53052
Kaktovik	2019	5	0	3.3266	14.0325572519084	629	57171	225328	3935	64930
Kaktovik	2019	6	0	3.3266	11.5094217549535	575	41788	179043	3606	29705
Kaktovik	2019	7	0	3.3266	16.09877949552482	564	55865	207137	4360	38858
Kaktovik	2019	8	0	3.3266	0	609	53229	263458	5391	80680
Kaktovik	2019	9	0	3.3266	13.71360443622921	641	59219	204018	7632	49712
Kaktovik	2019	10	0	3.3266	13.48584459459459	664	60894	238293	5614	54881
Kaktovik	2019	11	0	3.3266	13.78262942779292	704	59300	234315	4771	57784
Kaktovik	2019	12	0	3.3266	13.81911027568922	737	58214	195384	3607	45233
Kalskag	2019	1	0.2958	2.9949	14.1809399962846	0	32267	6300	12825	25342
Kalskag	2019	2	0.2958	2.9949	14.3021567814185	0	28881	5460	10418	26762
Kalskag	2019	3	0.2958	2.9949	14.08924154987634	0	29106	4980	10616	24418
Kalskag	2019	4	0.2958	2.9949	14.07779985360243	0	27849	6300	9034	26174
Kalskag	2019	5	0.2958	2.9949	13.74254593464627	0	25912	6660	8875	23423
Kalskag	2019	6	0.2958	2.9949	13.57569030109616	0	24236	5520	8233	13816
Kalskag	2019	7	0.2958	0	13.25918681011597	0	25044	5520	8893	12638
Kalskag	2019	8	0.2987	0	13.38953331534934	0	22996	5460	7962	16474
Kalskag	2019	9	0.2987	0	13.7323850479656	0	27902	6000	8130	25543
Kalskag	2019	10	0.2987	0	14.10359131099225	0	28911	5520	9004	25593
Kalskag	2019	11	0.2987	0	14.16108597285068	0	30552	6240	9028	25829
Kalskag	2019	12	0.2987	0	12.45298226759807	0	34074	6480	11899	28959
Kaltag	2019	1	0.3112	2.8463	13.43072882468812	0	22552	0	13638	19266
Kaltag	2019	2	0.3112	2.8463	12.96271349530912	0	18737	0	13052	17549
Kaltag	2019	3	0.3112	2.8463	12.79283341243474	0	19013	0	13315	17460
Kaltag	2019	4	0.3112	2.8463	12.67233009708738	0	18588	0	13213	16827
Kaltag	2019	5	0.3112	2.8463	12.5398773006135	0	18521	0	13127	15610
Kaltag	2019	6	0.3112	2.8463	12.02289156626506	0	17126	0	11356	7556
Kaltag	2019	7	0.3112	0	12.16395779868834	0	18748	0	11246	7154
Kaltag	2019	8	0.3141	0	12.21837393601409	0	16471	0	11705	10337
Kaltag	2019	9	0.3141	0	12.52394366197183	0	20736	0	12567	15977
Kaltag	2019	10	0.3141	0	12.79976580796253	0	18184	0	12237	16919
Kaltag	2019	11	0.3141	0	12.73989898989899	0	19441	0	12530	18760
Kaltag	2019	12	0.3141	0	204.9716981132075	0	26069	0	12590	21459
Karluk	2019	1	0.3998	3.1974	11.1624649859944	41	4820	7186	1789	0
Karluk	2019	2	0.3998	3.1974	11.04229797979798	40	5318	8193	1705	0
Karluk	2019	3	0.3998	3.1974	10.77522658610272	43	6066	8463	1783	0
Karluk	2019	4	0.3998	3.1974	10.14396192742415	39	5390	8434	1613	0
Karluk	2019	5	0.3998	3.1974	10.59861591695502	39	5135	7173	1155	0
Karluk	2019	6	0.4155	3.3599	10.648849797023	40	5194	7640	1309	0
Karluk	2019	7	0.4147	3.3599	9.034557235421167	35	4260	5348	1383	0
Karluk	2019	8	0.4147	3.3599	9.243389098758769	37	5172	8044	1385	0
Karluk	2019	9	0.4147	3.3599	9.78092485549133	42	5173	8504	1612	0
Karluk	2019	10	0.4174	3.3599	9.724673710379118	38	4860	7512	1378	0
Karluk	2019	11	0.4147	3.3599	9.431279620853081	37	5074	7314	1259	0
Karluk	2019	12	0.4147	3.3599	8.414884516680925	41	6797	8955	1593	0
Kasigluk	2019	1	0.2695	3.0003	13.84696261682243	0	72865	9560	34950	38963
Kasigluk	2019	2	0.2695	3.0003	14.42090230444661	0	61167	8986	32701	38420
Kasigluk	2019	3	0.2695	3.0003	13.77872474747475	0	60984	10323	32583	39502
Kasigluk	2019	4	0.2695	3.0003	14.31428392196224	0	60137	10328	26983	39460
Kasigluk	2019	5	0.2695	3.0003	13.37661361072816	0	59775	10940	22346	33764
Kasigluk	2019	6	0.2695	3.0003	13.01907377737087	0	53811	11183	19717	17087
Kasigluk	2019	7	0.2695	0	12.94906876790831	0	56630	10788	20467	17961
Kasigluk	2019	8	0.2724	0	13.40419701449484	0	55121	10247	19074	27503
Kasigluk	2019	9	0.2724	0	13.93062585601143	0	62977	11622	23289	36117
Kasigluk	2019	10	0.2724	0	13.8829522431259	0	59562	10929	25571	40404
Kasigluk	2019	11	0.2724	0	13.72164884741363	0	59975	9199	36024	37707
Kasigluk	2019	12	0.2724	0	18.74070940842347	0	75437	9881	30349	43164
Kiana	2019	1	0.3826	3.6007	14.26089037817137	0	78174	15393	31784	38488
Kiana	2019	2	0.3826	3.6007	14.44150275006992	0	65023	13937	26527	36103
Kiana	2019	3	0.3826	3.6007	14.3290542573463	0	58704	14780	24613	32080
Kiana	2019	4	0.3826	3.6007	13.65264936872452	0	53902	15833	23884	31186
Kiana	2019	5	0.3826	3.6007	12.26368963426955	0	50485	17164	20397	23918
Kiana	2019	6	0.3826	3.6007	12.91299318853618	0	46543	16663	16694	12675
Kiana	2019	7	0.3826	0	12.73791934116507	0	50000	17729	16754	11662
Kiana	2019	8	0.3854	0	12.11403608305912	0	45949	17695	14866	14376
Kiana	2019	9	0.3854	0	13.41525423728813	0	61391	27292	26937	34229
Kiana	2019	10	0.3854	0	13.3766660409236	0	57284	15898	24871	29799
Kiana	2019	11	0.3854	0	14.21814213872284	0	59867	15811	29509	33958
Kiana	2019	12	0.3854	0	58.52644996813257	0	70397	18374	38169	41412
Kipnuk	2019	1	0.4386	2.4397	13.30654113679477	566	77134	54720	31379	2020
Kipnuk	2019	2	0.4386	2.4397	13.8757366128619	0	63612	53414	28046	1504
Kipnuk	2019	3	0.4386	2.2961	14.17553776102999	490	66419	59573	47766	1580
Kipnuk	2019	4	0.4386	2.2961	12.32443763605579	363	64414	41698	16132	1363
Kipnuk	2019	5	0.4386	2.2961	10.98847497955238	499	66132	64307	3480	1046
Kipnuk	2019	6	0.4386	2.2961	12.80130529369108	313	75049	24801	2553	1073
Kipnuk	2019	7	0.4386	2.2961	12.21419393100722	289	48133	17677	4896	906
Kipnuk	2019	8	0.4386	2.2961	0	316	66150	99068	5649	1199
Kipnuk	2019	9	0.4386	2.2961	13.90971682398667	669	65086	52970	5571	1135
Kipnuk	2019	10	0.4386	4.3634	13.95966551893753	699	68726	51995	7197	1249
Kipnuk	2019	11	0.4992	4.3634	13.00592091351237	590	72241	65172	7894	1740
Kipnuk	2019	12	0.4992	4.3634	13.89960566982841	368	78806	77092	8169	2062
Kivalina	2019	1	0.3552	3.3917	16.21581196581197	0	53312	8038	34418	33267
Kivalina	2019	2	0.3552	3.3917	12.67091731797614	0	46600	73408	25374	29454
Kivalina	2019	3	0.3552	3.3917	14.11403304631138	0	45621	73139	25641	28836
Kivalina	2019	4	0.3552	3.3917	14.27803805335118	0	44777	42273	24827	30856
Kivalina	2019	5	0.3552	3.3917	13.65477988151934	0	42500	22130	23282	21412
Kivalina	2019	6	0.3552	3.3917	13.39890564526892	0	37660	18472	21834	14257
Kivalina	2019	7	0.3552	0	13.49262285087184	0	39408	27847	21952	1771
Kivalina	2019	8	0.3581	0	13.63724714657023	0	39999	27235	21474	38902
Kivalina	2019	9	0.3581	0	13.95516427663823	0	44833	44431	25053	27337
Kivalina	2019	10	0.3581	0	13.74150518251465	0	49544	45644	23831	26715
Kivalina	2019	11	0.3581	0	14.02156993551256	0	53602	19002	23608	25260
Kivalina	2019	12	0.3581	0	21.05408951742237	0	61816	21449	27121	26426
Klawock	2019	1	0.0367	3		0	224612	266989	47458	40088
Klawock	2019	2	0.0367	3		0	215680	375768	47532	43427
Klawock	2019	3	0.0367	3		0	190543	352482	44929	36039
Klawock	2019	4	0.0305	2.67		0	186100	398551	47260	35835
Klawock	2019	5	0.0305	2.67		0	171456	384313	40749	32278
Klawock	2019	6	0.0305	2.67		0	165028	405236	42603	27520
Klawock	2019	7	0.0035	2.7062		0	159941	351479	40375	21999
Klawock	2019	8	0.0035	2.7062		0	168902	474123	43308	24093
Klawock	2019	9	0.0035	2.7062		0	171821	395086	45872	29653
Klawock	2019	10	0.0207	2.6		0	166422	376076	42150	30702
Klawock	2019	11	0.0207	2.6		0	193585	359175	50325	37913
Klawock	2019	12	0.0207	2.6		0	205337	377792	43645	39567
Klukwan	2019	1	0.3644	2.9396		0	20440	7653	16152	0
Klukwan	2019	2	0.3644	2.9396		0	18505	7908	14141	0
Klukwan	2019	3	0.3644	2.9396		0	18647	7261	11742	0
Klukwan	2019	4	0.3144	2.6861		0	17545	7493	12297	0
Klukwan	2019	5	0.3384	2.6861		0	16501	7693	10690	0
Klukwan	2019	6	0.3384	2.6861		0	15845	7074	10908	0
Klukwan	2019	7	0.3352	2.7323		0	16475	6206	15667	0
Klukwan	2019	8	0.3352	2.7323		0	16837	5507	15257	0
Klukwan	2019	9	0.3352	2.7323		0	16853	6459	15362	0
Klukwan	2019	10	0.3352	2.7323		0	15733	5915	10971	0
Klukwan	2019	11	0.3854	2.6725		0	17191	6264	12369	0
Klukwan	2019	12	0.3854	2.6725		0	19377	6293	12428	0
Kobuk	2019	1	0.3729	0		0	20387	7533	16453	17257
Kobuk	2019	2	0.3729	0		0	17623	7012	15037	15878
Kobuk	2019	3	0.3729	0		0	16845	7600	15913	15088
Kobuk	2019	4	0.3729	0		0	16554	7521	14190	13701
Kobuk	2019	5	0.3729	0		0	15649	7086	13874	9430
Kobuk	2019	6	0.3729	0		0	13237	6358	10498	4874
Kobuk	2019	7	0.3729	0		0	13078	6183	9124	4591
Kobuk	2019	8	0.3757	0		0	13534	6229	9585	9499
Kobuk	2019	9	0.3757	0		0	15359	7546	11377	13224
Kobuk	2019	10	0.3757	0		0	16102	7485	13796	11558
Kobuk	2019	11	0.3757	0		0	27191	6856	14402	22578
Kobuk	2019	12	0.3757	0		0	25242	8424	17538	15375
Kokhanok	2019	1	0.6418	5.3118	13.07743128964059	86	16370	10597	8210	1018
Kokhanok	2019	2	0.6794	5.3118	11.93193717277487	98	14756	12687	6718	720
Kokhanok	2019	3	0.6794	5.3118	12.29563546527587	77	15219	10321	6623	241
Kokhanok	2019	4	0.6794	4.9184	12.30687066974596	70	13699	10512	5764	107
Kokhanok	2019	5	0.6794	4.9184	11.34378843788438	62	13792	7772	5126	64
Kokhanok	2019	6	0.6794	5.3119	11.93997776954428	56	11717	6747	3741	102
Kokhanok	2019	7	0.6682	5.203	11.21275896086814	60	13016	6760	3980	93
Kokhanok	2019	8	0.6682	5.2029	11.24960704181075	69	13607	7724	4642	91
Kokhanok	2019	9	0.6682	5.2029	11.87583794812008	78	14293	11765	5148	379
Kokhanok	2019	10	0.6682	5.2029	12.12013441612994	72	15468	11096	6059	114
Kokhanok	2019	11	0.6682	5.2029	12.13063190705582	76	15705	9249	4187	184
Kokhanok	2019	12	0.6588	5.1038	12.38277511961723	74	17729	11196	7659	814
Koliganek	2019	1	0.2805	3.2731	12.55936764211234	147	24208	5089	12038	21587
Koliganek	2019	2	0.2805	3.2731	12.7207095709571	150	20746	4801	9501	18625
Koliganek	2019	3	0.2805	3.2731	12.66692820714005	158	22656	5434	10417	19065
Koliganek	2019	4	0.2805	3.1995	12.41441812564367	148	20678	4891	8084	18371
Koliganek	2019	5	0.2805	3.1995	12.07962160031533	136	19869	2979	7298	17409
Koliganek	2019	6	0.2805	3.2731	11.73606038470903	67	17003	5416	5542	14073
Koliganek	2019	7	0.2853	3.3322	11.98695054945055	110	17839	5788	4452	17246
Koliganek	2019	8	0.2853	3.3322	11.78692547969656	78	18330	5478	4708	16448
Koliganek	2019	9	0.2853	3.3322	11.95677928916191	81	20241	5027	4467	18324
Koliganek	2019	10	0.2853	3.3322	12.05961659995787	117	20431	4952	5384	19158
Koliganek	2019	11	0.2853	3.3322	12.40528176336037	101	21618	4700	5865	19909
Koliganek	2019	12	0.2853	3.3322	12.22432432432432	87	24087	4950	6405	20429
Kongiganak	2019	1	0.3208	3.1069	12.42897283796441	204	79082	30473	7239	1268
Kongiganak	2019	2	0.3208	3.1069	12.54244482173175	216	56630	26976	5291	767
Kongiganak	2019	3	0.3208	3.1069	12.63513513513514	207	58579	30427	6241	284
Kongiganak	2019	4	0.3208	3.1069	12.82085561497326	185	50370	27014	5565	346
Kongiganak	2019	5	0.3208	3.1069	0	180	50232	26151	5616	142
Kongiganak	2019	6	0.3208	3.1069	9.450980392156863	184	42920	18152	5384	118
Kongiganak	2019	7	0.32	3.1069	11.32390526495144	186	44042	20330	6103	145
Kongiganak	2019	8	0.32	3.1069	11.36873156342183	189	46248	25896	5157	166
Kongiganak	2019	9	0.32	3.1069	9.701813710421149	202	51475	22202	4710	206
